Id,Label,Name,URL
770,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.randint.html
771,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.randint_like.html
772,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.randperm.html
773,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.empty.html
774,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.tensor.html
775,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.sparse_coo_tensor.html
776,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.sparse_csr_tensor.html
777,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.sparse_csc_tensor.html
778,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.sparse_bsr_tensor.html
779,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.sparse_bsc_tensor.html
780,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.asarray.html
781,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.as_tensor.html
782,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.as_strided.html
783,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.from_file.html
784,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.from_numpy.html
785,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.from_dlpack.html
786,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.frombuffer.html
787,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.zeros.html
788,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.zeros_like.html
789,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.ones.html
790,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.ones_like.html
791,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.arange.html
792,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.range.html
793,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.linspace.html
794,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.logspace.html
795,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.eye.html
796,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.empty_like.html
797,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.empty_strided.html
798,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.full.html
799,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.full_like.html
800,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.quantize_per_tensor.html
801,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.quantize_per_channel.html
802,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.dequantize.html
803,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.complex.html
804,API_Endpoint,,https://docs.pytorch.org/docs/stable/generated/torch.real.html
